---------------------------------------------- STRESS TEST PARAMETERS -----------------------------------------------
* Coefficient and boolean parameters
 Policy type                                   : Gaussian
 Do evaluation                                 : True
 Reward discount factor (gamma)                : 0.99
 Target smoothing coefficient (tau)            : 0.005
 Action sampling frequency coefficient (theta) : 1.5
 Maximum action sampling count per episode     : 4
 RL learning rate                              : 0.0003
 SAC's entropy temperature parameters (alpha)  : 0.2
 Do automatic entroypy tuning                  : False

* Neural networks parameters
 Set random seed                               : 25450
 SAC batch size                                : 64
 SAC replay size                               : 1000
 SAC hidden network size                       : 256
 Run training on CUDA                          : False

* Timesteps and episode parameters
 Simulator time step size                      : 0.5
 Maximum steps count over all episodes         : 100000
 Steps count for initial exploration           : 10000
 Steps count for model update                  : 1
 Steps count for target update                 : 1
 Episodes count for evaluation                 : 20
 Episodes count during evaluation              : 20

* Others
 Autopilot LOS's radius of acceptance          : 500
 Autopilot LOS's lookahead distance            : 1000

-------------------------------------------------- TRAINING PHASE ---------------------------------------------------

Episode: 1   , Total numsteps: 4422  , Episode steps: 4422 , Reward: 2780.53 , Status: |Collision failure|
 || 
_||_
\  /
 \/ 
************************************************* Simulation Step ***************************************************
# Step 0, act: -, - , ter: - , rew: - 
  n_pos: -        | e_pos: -        | head: -      | f_spd: -    | s_spd: -       | e_ct: -       | p_load: -
  n_pos:    19.44 | e_pos:    19.79 | head:   0.79 | f_spd: 6.86 | s_spd: :420.56 | e_ct:   -5.44 | p_load:  676.43
# Step 9, act: 0.23, 7.33, ter: False, rew: 0.94 
  n_pos:    21.81 | e_pos:    22.27 | head:   0.79 | f_spd: 6.84 | s_spd: :422.01 | e_ct:   -6.17 | p_load:  676.23
# Step 10, act: 0.23, 7.33, ter: False, rew: 0.94 
  n_pos:    24.17 | e_pos:    24.75 | head:   0.79 | f_spd: 6.82 | s_spd: :423.28 | e_ct:   -6.89 | p_load:  676.83
# Step 11, act: 0.23, 7.33, ter: False, rew: 0.94 
  n_pos:    26.51 | e_pos:    27.23 | head:   0.79 | f_spd: 6.81 | s_spd: :424.41 | e_ct:   -7.60 | p_load:  678.23
# Step 12, act: 0.23, 7.33, ter: False, rew: 0.94 
  n_pos:    28.84 | e_pos:    29.71 | head:   0.80 | f_spd: 6.79 | s_spd: :425.45 | e_ct:   -8.30 | p_load:  680.43
# Step 13, act: 0.23, 7.33, ter: False, rew: 0.94 
  n_pos:    31.16 | e_pos:    32.19 | head:   0.80 | f_spd: 6.78 | s_spd: :426.42 | e_ct:   -8.98 | p_load:  683.44
# Step 14, act: 0.23, 7.33, ter: False, rew: 0.94 
  n_pos:    33.46 | e_pos:    34.68 | head:   0.80 | f_spd: 6.76 | s_spd: :427.37 | e_ct:   -9.65 | p_load:  687.26
# Step 15, act: 0.23, 7.33, ter: False, rew: 0.94 
  n_pos:    35.75 | e_pos:    37.16 | head:   0.80 | f_spd: 6.74 | s_spd: :428.32 | e_ct:  -10.31 | p_load:  691.87
# Step 16, act: 0.23, 7.33, ter: False, rew: 0.94 
  n_pos:    38.03 | e_pos:    39.65 | head:   0.80 | f_spd: 6.73 | s_spd: :429.29 | e_ct:  -10.96 | p_load:  697.29
# Step 17, act: 0.23, 7.33, ter: False, rew: 0.94 
  n_pos:    40.29 | e_pos:    42.15 | head:   0.81 | f_spd: 6.71 | s_spd: :430.30 | e_ct:  -11.59 | p_load:  703.50
# Step 18, act: 0.23, 7.33, ter: False, rew: 0.95 
  n_pos:    42.54 | e_pos:    44.64 | head:   0.81 | f_spd: 6.70 | s_spd: :431.37 | e_ct:  -12.21 | p_load:  710.49
# Step 19, act: 0.23, 7.33, ter: False, rew: 0.95 
  n_pos:    44.77 | e_pos:    47.14 | head:   0.81 | f_spd: 6.69 | s_spd: :432.52 | e_ct:  -12.82 | p_load:  718.26
# Step 20, act: 0.23, 7.33, ter: False, rew: 0.95 
  n_pos:    46.99 | e_pos:    49.64 | head:   0.81 | f_spd: 6.67 | s_spd: :433.75 | e_ct:  -13.41 | p_load:  726.78
# Step 21, act: 0.23, 7.33, ter: False, rew: 0.96 
  n_pos:    49.20 | e_pos:    52.15 | head:   0.82 | f_spd: 6.66 | s_spd: :435.08 | e_ct:  -13.99 | p_load:  736.04
# Step 22, act: 0.23, 7.33, ter: False, rew: 0.96 
  n_pos:    51.39 | e_pos:    54.66 | head:   0.82 | f_spd: 6.64 | s_spd: :436.52 | e_ct:  -14.55 | p_load:  746.03
# Step 23, act: 0.23, 7.33, ter: False, rew: 0.96 
  n_pos:    53.56 | e_pos:    57.17 | head:   0.82 | f_spd: 6.63 | s_spd: :438.07 | e_ct:  -15.10 | p_load:  756.73
# Step 24, act: 0.23, 7.33, ter: False, rew: 0.97 
  n_pos:    55.72 | e_pos:    59.69 | head:   0.83 | f_spd: 6.62 | s_spd: :439.73 | e_ct:  -15.63 | p_load:  768.13
# Step 25, act: 0.23, 7.33, ter: False, rew: 0.97 
  n_pos:    57.87 | e_pos:    62.21 | head:   0.83 | f_spd: 6.60 | s_spd: :441.52 | e_ct:  -16.15 | p_load:  780.20
# Step 26, act: 0.23, 7.33, ter: False, rew: 0.98 
  n_pos:    60.00 | e_pos:    64.74 | head:   0.83 | f_spd: 6.59 | s_spd: :443.43 | e_ct:  -16.66 | p_load:  792.93
# Step 27, act: 0.23, 7.33, ter: False, rew: 0.98 
  n_pos:    62.12 | e_pos:    67.26 | head:   0.84 | f_spd: 6.58 | s_spd: :445.46 | e_ct:  -17.15 | p_load:  806.30
# Step 28, act: 0.23, 7.33, ter: False, rew: 0.99 
  n_pos:    64.23 | e_pos:    69.79 | head:   0.84 | f_spd: 6.57 | s_spd: :447.61 | e_ct:  -17.63 | p_load:  820.30
# Step 29, act: 0.23, 7.33, ter: False, rew: 0.99 
  n_pos:    66.32 | e_pos:    72.33 | head:   0.84 | f_spd: 6.56 | s_spd: :449.89 | e_ct:  -18.10 | p_load:  834.90
# Step 30, act: 0.23, 7.33, ter: False, rew: 1.00 
  n_pos:    68.40 | e_pos:    74.86 | head:   0.85 | f_spd: 6.54 | s_spd: :452.28 | e_ct:  -18.55 | p_load:  850.07
# Step 31, act: 0.23, 7.33, ter: False, rew: 1.00 
  n_pos:    70.47 | e_pos:    77.40 | head:   0.85 | f_spd: 6.53 | s_spd: :454.80 | e_ct:  -18.99 | p_load:  865.81
# Step 32, act: 0.23, 7.33, ter: False, rew: 1.01 
  n_pos:    72.53 | e_pos:    79.94 | head:   0.86 | f_spd: 6.52 | s_spd: :457.42 | e_ct:  -19.43 | p_load:  882.08
# Step 33, act: 0.23, 7.33, ter: False, rew: 1.02 
  n_pos:    74.57 | e_pos:    82.49 | head:   0.86 | f_spd: 6.51 | s_spd: :460.16 | e_ct:  -19.84 | p_load:  898.87
# Step 34, act: 0.23, 7.33, ter: False, rew: 1.02 
  n_pos:    76.60 | e_pos:    85.03 | head:   0.86 | f_spd: 6.50 | s_spd: :463.00 | e_ct:  -20.25 | p_load:  916.14
# Step 35, act: 0.23, 7.33, ter: False, rew: 1.03 
  n_pos:    78.62 | e_pos:    87.58 | head:   0.87 | f_spd: 6.49 | s_spd: :465.94 | e_ct:  -20.64 | p_load:  933.89
# Step 36, act: 0.23, 7.33, ter: False, rew: 1.03 
  n_pos:    80.63 | e_pos:    90.14 | head:   0.87 | f_spd: 6.48 | s_spd: :468.98 | e_ct:  -21.03 | p_load:  952.08
# Step 37, act: 0.23, 7.33, ter: False, rew: 1.04 
  n_pos:    82.63 | e_pos:    92.69 | head:   0.88 | f_spd: 6.47 | s_spd: :472.10 | e_ct:  -21.40 | p_load:  970.69
# Step 38, act: 0.23, 7.33, ter: False, rew: 1.05 
  n_pos:    84.62 | e_pos:    95.25 | head:   0.88 | f_spd: 6.47 | s_spd: :475.30 | e_ct:  -21.76 | p_load:  989.70
# Step 39, act: 0.23, 7.33, ter: False, rew: 1.05 
  n_pos:    86.59 | e_pos:    97.81 | head:   0.88 | f_spd: 6.46 | s_spd: :478.59 | e_ct:  -22.11 | p_load: 1009.08
# Step 40, act: 0.23, 7.33, ter: False, rew: 1.06 
  n_pos:    88.56 | e_pos:   100.37 | head:   0.89 | f_spd: 6.45 | s_spd: :481.94 | e_ct:  -22.45 | p_load: 1028.81
# Step 41, act: 0.23, 7.33, ter: False, rew: 1.06 
  n_pos:    90.51 | e_pos:   102.94 | head:   0.89 | f_spd: 6.44 | s_spd: :485.35 | e_ct:  -22.78 | p_load: 1048.86
# Step 42, act: 0.23, 7.33, ter: False, rew: 1.07 
  n_pos:    92.46 | e_pos:   105.51 | head:   0.90 | f_spd: 6.44 | s_spd: :488.82 | e_ct:  -23.10 | p_load: 1069.22
# Step 43, act: 0.23, 7.33, ter: False, rew: 1.08 
  n_pos:    94.39 | e_pos:   108.09 | head:   0.90 | f_spd: 6.43 | s_spd: :492.35 | e_ct:  -23.41 | p_load: 1089.84
# Step 44, act: 0.23, 7.33, ter: False, rew: 1.08 
  n_pos:    96.32 | e_pos:   110.66 | head:   0.90 | f_spd: 6.42 | s_spd: :495.91 | e_ct:  -23.71 | p_load: 1110.71
# Step 45, act: 0.23, 7.33, ter: False, rew: 1.09 
  n_pos:    98.23 | e_pos:   113.25 | head:   0.91 | f_spd: 6.42 | s_spd: :499.52 | e_ct:  -23.99 | p_load: 1131.81
# Step 46, act: 0.23, 7.33, ter: False, rew: 1.10 
  n_pos:   100.14 | e_pos:   115.83 | head:   0.91 | f_spd: 6.41 | s_spd: :503.16 | e_ct:  -24.27 | p_load: 1153.11
# Step 47, act: 0.23, 7.33, ter: False, rew: 1.10 
  n_pos:   102.04 | e_pos:   118.42 | head:   0.91 | f_spd: 6.41 | s_spd: :506.82 | e_ct:  -24.54 | p_load: 1174.58
# Step 48, act: 0.23, 7.33, ter: False, rew: 1.11 
  n_pos:   103.92 | e_pos:   121.01 | head:   0.92 | f_spd: 6.41 | s_spd: :510.51 | e_ct:  -24.80 | p_load: 1196.21
# Step 49, act: 0.23, 7.33, ter: False, rew: 1.12 
  n_pos:   105.80 | e_pos:   123.60 | head:   0.92 | f_spd: 6.40 | s_spd: :514.21 | e_ct:  -25.04 | p_load: 1217.96
# Step 50, act: 0.23, 7.33, ter: False, rew: 1.12 
  n_pos:   107.67 | e_pos:   126.20 | head:   0.93 | f_spd: 6.40 | s_spd: :517.92 | e_ct:  -25.28 | p_load: 1239.82
# Step 51, act: 0.23, 7.33, ter: False, rew: 1.13 
  n_pos:   109.53 | e_pos:   128.81 | head:   0.93 | f_spd: 6.40 | s_spd: :521.63 | e_ct:  -25.51 | p_load: 1261.76
# Step 52, act: 0.23, 7.33, ter: False, rew: 1.13 
  n_pos:   111.39 | e_pos:   131.42 | head:   0.93 | f_spd: 6.39 | s_spd: :525.35 | e_ct:  -25.73 | p_load: 1283.75
# Step 53, act: 0.23, 7.33, ter: False, rew: 1.14 
  n_pos:   113.23 | e_pos:   134.03 | head:   0.94 | f_spd: 6.39 | s_spd: :529.06 | e_ct:  -25.94 | p_load: 1305.78
# Step 54, act: 0.23, 7.33, ter: False, rew: 1.15 
  n_pos:   115.07 | e_pos:   136.65 | head:   0.94 | f_spd: 6.39 | s_spd: :532.76 | e_ct:  -26.14 | p_load: 1327.82
# Step 55, act: 0.23, 7.33, ter: False, rew: 1.15 
  n_pos:   116.90 | e_pos:   139.27 | head:   0.94 | f_spd: 6.39 | s_spd: :536.44 | e_ct:  -26.34 | p_load: 1349.86
# Step 56, act: 0.23, 7.33, ter: False, rew: 1.16 
  n_pos:   118.72 | e_pos:   141.89 | head:   0.95 | f_spd: 6.39 | s_spd: :540.10 | e_ct:  -26.52 | p_load: 1371.86
# Step 57, act: 0.23, 7.33, ter: False, rew: 1.16 
  n_pos:   120.53 | e_pos:   144.53 | head:   0.95 | f_spd: 6.39 | s_spd: :543.75 | e_ct:  -26.69 | p_load: 1393.80
# Step 58, act: 0.23, 7.33, ter: False, rew: 1.17 
  n_pos:   122.34 | e_pos:   147.16 | head:   0.95 | f_spd: 6.39 | s_spd: :547.36 | e_ct:  -26.86 | p_load: 1415.67
# Step 59, act: 0.23, 7.33, ter: False, rew: 1.17 
  n_pos:   124.14 | e_pos:   149.80 | head:   0.96 | f_spd: 6.39 | s_spd: :550.95 | e_ct:  -27.01 | p_load: 1437.45
# Step 60, act: 0.23, 7.33, ter: False, rew: 1.18 
  n_pos:   125.93 | e_pos:   152.45 | head:   0.96 | f_spd: 6.39 | s_spd: :554.51 | e_ct:  -27.16 | p_load: 1459.11
# Step 61, act: 0.23, 7.33, ter: False, rew: 1.19 
  n_pos:   127.72 | e_pos:   155.10 | head:   0.96 | f_spd: 6.40 | s_spd: :558.02 | e_ct:  -27.30 | p_load: 1480.64
# Step 62, act: 0.23, 7.33, ter: False, rew: 1.19 
  n_pos:   129.50 | e_pos:   157.76 | head:   0.97 | f_spd: 6.40 | s_spd: :561.50 | e_ct:  -27.43 | p_load: 1502.01
# Step 63, act: 0.23, 7.33, ter: False, rew: 1.20 
  n_pos:   131.27 | e_pos:   160.42 | head:   0.97 | f_spd: 6.40 | s_spd: :564.94 | e_ct:  -27.55 | p_load: 1523.21
# Step 64, act: 0.23, 7.33, ter: False, rew: 1.20 
  n_pos:   133.04 | e_pos:   163.09 | head:   0.97 | f_spd: 6.40 | s_spd: :568.34 | e_ct:  -27.66 | p_load: 1544.22
# Step 65, act: 0.23, 7.33, ter: False, rew: 1.21 
  n_pos:   134.80 | e_pos:   165.77 | head:   0.98 | f_spd: 6.41 | s_spd: :571.68 | e_ct:  -27.77 | p_load: 1565.02
# Step 66, act: 0.23, 7.33, ter: False, rew: 1.21 
  n_pos:   136.55 | e_pos:   168.45 | head:   0.98 | f_spd: 6.41 | s_spd: :574.98 | e_ct:  -27.86 | p_load: 1585.59
# Step 67, act: 0.23, 7.33, ter: False, rew: 1.22 
  n_pos:   138.30 | e_pos:   171.14 | head:   0.98 | f_spd: 6.42 | s_spd: :578.23 | e_ct:  -27.95 | p_load: 1605.91
# Step 68, act: 0.23, 7.33, ter: False, rew: 1.22 
  n_pos:   140.04 | e_pos:   173.83 | head:   0.99 | f_spd: 6.42 | s_spd: :581.42 | e_ct:  -28.03 | p_load: 1625.98
# Step 69, act: 0.23, 7.33, ter: False, rew: 1.23 
  n_pos:   141.78 | e_pos:   176.54 | head:   0.99 | f_spd: 6.43 | s_spd: :584.56 | e_ct:  -28.10 | p_load: 1645.77
# Step 70, act: 0.23, 7.33, ter: False, rew: 1.23 
  n_pos:   143.51 | e_pos:   179.24 | head:   0.99 | f_spd: 6.43 | s_spd: :587.65 | e_ct:  -28.16 | p_load: 1665.26
# Step 71, act: 0.23, 7.33, ter: False, rew: 1.24 
  n_pos:   145.24 | e_pos:   181.96 | head:   0.99 | f_spd: 6.44 | s_spd: :590.68 | e_ct:  -28.22 | p_load: 1684.45
# Step 72, act: 0.23, 7.33, ter: False, rew: 1.24 
  n_pos:   146.96 | e_pos:   184.68 | head:   1.00 | f_spd: 6.45 | s_spd: :593.65 | e_ct:  -28.27 | p_load: 1703.32
# Step 73, act: 0.23, 7.33, ter: False, rew: 1.25 
  n_pos:   148.67 | e_pos:   187.41 | head:   1.00 | f_spd: 6.45 | s_spd: :596.56 | e_ct:  -28.30 | p_load: 1721.85
# Step 74, act: 0.23, 7.33, ter: False, rew: 1.25 
  n_pos:   150.38 | e_pos:   190.14 | head:   1.00 | f_spd: 6.46 | s_spd: :599.40 | e_ct:  -28.33 | p_load: 1740.04
# Step 75, act: 0.23, 7.33, ter: False, rew: 1.25 
  n_pos:   152.09 | e_pos:   192.89 | head:   1.00 | f_spd: 6.47 | s_spd: :602.19 | e_ct:  -28.36 | p_load: 1757.86
# Step 76, act: 0.23, 7.33, ter: False, rew: 1.26 
  n_pos:   153.79 | e_pos:   195.64 | head:   1.01 | f_spd: 6.47 | s_spd: :604.91 | e_ct:  -28.37 | p_load: 1775.30
# Step 77, act: 0.23, 7.33, ter: False, rew: 1.26 
  n_pos:   155.49 | e_pos:   198.39 | head:   1.01 | f_spd: 6.48 | s_spd: :607.57 | e_ct:  -28.38 | p_load: 1792.36
# Step 78, act: 0.23, 7.33, ter: False, rew: 1.27 
  n_pos:   157.18 | e_pos:   201.16 | head:   1.01 | f_spd: 6.49 | s_spd: :610.17 | e_ct:  -28.38 | p_load: 1809.03
# Step 79, act: 0.23, 7.33, ter: False, rew: 1.27 
  n_pos:   158.87 | e_pos:   203.93 | head:   1.01 | f_spd: 6.50 | s_spd: :612.70 | e_ct:  -28.37 | p_load: 1825.28
# Step 80, act: 0.23, 7.33, ter: False, rew: 1.27 
  n_pos:   160.55 | e_pos:   206.71 | head:   1.01 | f_spd: 6.51 | s_spd: :615.16 | e_ct:  -28.35 | p_load: 1841.11
# Step 81, act: 0.23, 7.33, ter: False, rew: 1.28 
  n_pos:   162.23 | e_pos:   209.50 | head:   1.02 | f_spd: 6.52 | s_spd: :617.56 | e_ct:  -28.33 | p_load: 1856.51
# Step 82, act: 0.23, 7.33, ter: False, rew: 1.28 
  n_pos:   163.91 | e_pos:   212.29 | head:   1.02 | f_spd: 6.53 | s_spd: :619.89 | e_ct:  -28.30 | p_load: 1871.48
# Step 83, act: 0.23, 7.33, ter: False, rew: 1.29 
  n_pos:   165.58 | e_pos:   215.10 | head:   1.02 | f_spd: 6.54 | s_spd: :622.16 | e_ct:  -28.26 | p_load: 1886.00
# Step 84, act: 0.23, 7.33, ter: False, rew: 1.29 
  n_pos:   167.25 | e_pos:   217.91 | head:   1.02 | f_spd: 6.55 | s_spd: :624.36 | e_ct:  -28.21 | p_load: 1900.06
# Step 85, act: 0.23, 7.33, ter: False, rew: 1.29 
  n_pos:   168.91 | e_pos:   220.73 | head:   1.02 | f_spd: 6.56 | s_spd: :626.49 | e_ct:  -28.16 | p_load: 1913.65
# Step 86, act: 0.23, 7.33, ter: False, rew: 1.30 
  n_pos:   170.57 | e_pos:   223.56 | head:   1.03 | f_spd: 6.57 | s_spd: :628.55 | e_ct:  -28.10 | p_load: 1926.78
# Step 87, act: 0.23, 7.33, ter: False, rew: 1.30 
  n_pos:   172.23 | e_pos:   226.39 | head:   1.03 | f_spd: 6.58 | s_spd: :630.55 | e_ct:  -28.03 | p_load: 1939.42
# Step 88, act: 0.23, 7.33, ter: False, rew: 1.30 
  n_pos:   173.89 | e_pos:   229.24 | head:   1.03 | f_spd: 6.59 | s_spd: :632.47 | e_ct:  -27.95 | p_load: 1951.58
# Step 89, act: 0.23, 7.33, ter: False, rew: 1.31 
  n_pos:   175.54 | e_pos:   232.09 | head:   1.03 | f_spd: 6.60 | s_spd: :634.33 | e_ct:  -27.87 | p_load: 1963.25
# Step 90, act: 0.23, 7.33, ter: False, rew: 1.31 
  n_pos:   177.19 | e_pos:   234.95 | head:   1.03 | f_spd: 6.61 | s_spd: :636.12 | e_ct:  -27.78 | p_load: 1974.43
# Step 91, act: 0.23, 7.33, ter: False, rew: 1.31 
  n_pos:   178.83 | e_pos:   237.82 | head:   1.03 | f_spd: 6.63 | s_spd: :637.85 | e_ct:  -27.69 | p_load: 1985.10
# Step 92, act: 0.23, 7.33, ter: False, rew: 1.31 
  n_pos:   180.47 | e_pos:   240.70 | head:   1.04 | f_spd: 6.64 | s_spd: :639.50 | e_ct:  -27.58 | p_load: 1995.27
# Step 93, act: 0.23, 7.33, ter: False, rew: 1.32 
  n_pos:   182.11 | e_pos:   243.59 | head:   1.04 | f_spd: 6.65 | s_spd: :641.09 | e_ct:  -27.47 | p_load: 2004.92
# Step 94, act: 0.23, 7.33, ter: False, rew: 1.32 
  n_pos:   183.75 | e_pos:   246.48 | head:   1.04 | f_spd: 6.66 | s_spd: :642.61 | e_ct:  -27.36 | p_load: 2014.07
# Step 95, act: 0.23, 7.33, ter: False, rew: 1.32 
  n_pos:   185.39 | e_pos:   249.38 | head:   1.04 | f_spd: 6.67 | s_spd: :644.06 | e_ct:  -27.23 | p_load: 2022.70
# Step 96, act: 0.23, 7.33, ter: False, rew: 1.33 
  n_pos:   187.02 | e_pos:   252.30 | head:   1.04 | f_spd: 6.69 | s_spd: :645.45 | e_ct:  -27.10 | p_load: 2030.81
# Step 97, act: 0.23, 7.33, ter: False, rew: 1.33 
  n_pos:   188.65 | e_pos:   255.22 | head:   1.04 | f_spd: 6.70 | s_spd: :646.77 | e_ct:  -26.97 | p_load: 2038.39
# Step 98, act: 0.23, 7.33, ter: False, rew: 1.33 
  n_pos:   190.28 | e_pos:   258.14 | head:   1.04 | f_spd: 6.71 | s_spd: :648.02 | e_ct:  -26.82 | p_load: 2045.46
# Step 99, act: 0.23, 7.33, ter: False, rew: 1.33 
  n_pos:   191.90 | e_pos:   261.08 | head:   1.04 | f_spd: 6.73 | s_spd: :649.20 | e_ct:  -26.67 | p_load: 2052.00
# Step 100, act: 0.23, 7.33, ter: False, rew: 1.34 
  n_pos:   193.53 | e_pos:   264.03 | head:   1.05 | f_spd: 6.74 | s_spd: :650.32 | e_ct:  -26.52 | p_load: 2058.02
# Step 101, act: 0.23, 7.33, ter: False, rew: 1.34 
  n_pos:   195.15 | e_pos:   266.98 | head:   1.05 | f_spd: 6.75 | s_spd: :651.37 | e_ct:  -26.35 | p_load: 2063.51
# Step 102, act: 0.23, 7.33, ter: False, rew: 1.34 
  n_pos:   196.77 | e_pos:   269.94 | head:   1.05 | f_spd: 6.76 | s_spd: :652.36 | e_ct:  -26.19 | p_load: 2068.48
# Step 103, act: 0.23, 7.33, ter: False, rew: 1.34 
  n_pos:   198.38 | e_pos:   272.92 | head:   1.05 | f_spd: 6.78 | s_spd: :653.28 | e_ct:  -26.01 | p_load: 2072.93
# Step 104, act: 0.23, 7.33, ter: False, rew: 1.34 
  n_pos:   200.00 | e_pos:   275.90 | head:   1.05 | f_spd: 6.79 | s_spd: :654.13 | e_ct:  -25.83 | p_load: 2076.85
# Step 105, act: 0.23, 7.33, ter: False, rew: 1.34 
  n_pos:   201.61 | e_pos:   278.88 | head:   1.05 | f_spd: 6.80 | s_spd: :654.92 | e_ct:  -25.64 | p_load: 2080.25
# Step 106, act: 0.23, 7.33, ter: False, rew: 1.34 
  n_pos:   203.23 | e_pos:   281.88 | head:   1.05 | f_spd: 6.82 | s_spd: :655.65 | e_ct:  -25.45 | p_load: 2083.13
# Step 107, act: 0.23, 7.33, ter: False, rew: 1.34 
  n_pos:   204.84 | e_pos:   284.89 | head:   1.05 | f_spd: 6.83 | s_spd: :656.31 | e_ct:  -25.25 | p_load: 2085.50
# Step 108, act: 0.23, 7.33, ter: False, rew: 1.34 
  n_pos:   206.45 | e_pos:   287.90 | head:   1.05 | f_spd: 6.84 | s_spd: :656.91 | e_ct:  -25.05 | p_load: 2087.35
# Step 109, act: 0.23, 7.33, ter: False, rew: 1.34 
  n_pos:   208.06 | e_pos:   290.92 | head:   1.05 | f_spd: 6.86 | s_spd: :657.45 | e_ct:  -24.84 | p_load: 2088.69
# Step 110, act: 0.23, 7.33, ter: False, rew: 1.33 
  n_pos:   209.66 | e_pos:   293.95 | head:   1.05 | f_spd: 6.87 | s_spd: :657.92 | e_ct:  -24.62 | p_load: 2089.52
# Step 111, act: 0.23, 7.33, ter: False, rew: 1.33 
  n_pos:   211.27 | e_pos:   296.99 | head:   1.06 | f_spd: 6.88 | s_spd: :658.34 | e_ct:  -24.40 | p_load: 2089.85
# Step 112, act: 0.23, 7.33, ter: False, rew: 1.33 
  n_pos:   212.87 | e_pos:   300.04 | head:   1.06 | f_spd: 6.90 | s_spd: :658.69 | e_ct:  -24.18 | p_load: 2089.68
# Step 113, act: 0.23, 7.33, ter: False, rew: 1.33 
  n_pos:   214.48 | e_pos:   303.10 | head:   1.06 | f_spd: 6.91 | s_spd: :658.98 | e_ct:  -23.95 | p_load: 2089.01
# Step 114, act: 0.23, 7.33, ter: False, rew: 1.33 
  n_pos:   216.08 | e_pos:   306.16 | head:   1.06 | f_spd: 6.92 | s_spd: :659.21 | e_ct:  -23.71 | p_load: 2087.86
# Step 115, act: 0.23, 7.33, ter: False, rew: 1.33 
  n_pos:   217.68 | e_pos:   309.23 | head:   1.06 | f_spd: 6.94 | s_spd: :659.38 | e_ct:  -23.47 | p_load: 2086.22
# Step 116, act: 0.23, 7.33, ter: False, rew: 1.32 
  n_pos:   219.28 | e_pos:   312.31 | head:   1.06 | f_spd: 6.95 | s_spd: :659.49 | e_ct:  -23.22 | p_load: 2084.10
# Step 117, act: 0.23, 7.33, ter: False, rew: 1.32 
  n_pos:   220.88 | e_pos:   315.40 | head:   1.06 | f_spd: 6.96 | s_spd: :659.54 | e_ct:  -22.97 | p_load: 2081.51
# Step 118, act: 0.23, 7.33, ter: False, rew: 1.32 
  n_pos:   222.48 | e_pos:   318.49 | head:   1.06 | f_spd: 6.98 | s_spd: :659.53 | e_ct:  -22.71 | p_load: 2078.46
# Step 119, act: 0.23, 7.33, ter: False, rew: 1.32 
